SentenceID	English	Arabic	SentenceType	SwitchTranslation	Comment
A-19566	I hate that bastard for ripping out my heart and ruining my life.	أكره ذلك الحقير لتمزيقه لقلبي وتدميره لحياتي	B-N		
A-19567	I hate the hypocrisy of it, and that man exemplifies precisely that.	أكره النفاق بها ، وهذا الرجل مثال على ذلك .	B-N		
A-19568	I hate the ocean.	أكره المحيط .	B-N		
A-19569	I hate the subway.	كم أكره مترو الانفاق !	B-N		
A-19570	I hate the thought that he's breathing that same air.	أعلم يا صاح ، اسمعني	B-M	أعلم يا صاحبتي ، اسمعيني	
A-19571	I hate them both.	اكره كلاهما	B-N		
A-19572	I hate these 40-year-old Jack-holes wearing ponytails.	اكره الحمقى الذين في الاربعين الذين يربطون شعرهم كذيل الحصان	B-N		
A-19573	I hate this guy. I mean, I really, really hate him.	أكره هذا الرجل أعني أكرهه حقا	B-N		
A-19574	I hate this loneliness.	. أكره هذه الوحدة	B-N		
A-19575	I hate this!	أكره هذا !	B-N		
A-19576	I hate this.	أكره ذلك	B-N		
A-19577	I hate to admit it, but now i kind of feel sorry for him.	اكره الإعتراف بذلك لكني اشفق عليه الآن وانا أيضا	B-N		
A-19578	I hate to admit, but it's good to be out.	أكره الاعتراف ، لكن من الجيد أن أكون خارجا	B-N		
A-19579	I hate to be the bearer of bad news, but Kyle's gone.	أكره أن أكون حاملا للاخبار السيئة ، ولكن لكايل ذهب .	M-N	أكره أن أكون حاملة للاخبار السيئة ، ولكن لكايل ذهب .	
A-19580	I hate to break up this remembering of more wistful times,	أكره أن أفسد عليكما تذكركما لمزيد من اللحظات الحزينة لكن ،	B-B!		
A-19581	I hate to interrupt a man playing with his dinghy.	أكره أن أقاطع رجل يلعب بزورقه	B-N		
A-19582	I hate to interrupt, but we've got to get away from the dogcatcher.	لاحب مقاطعتكم ولكن يجب أن نبتعد عن صائد الكلاب	B-S		لاحب
A-19583	I hate to say this, but if the wormhole was shut down while Teal'c was en route, it...	أكره أن أقول ذلك ، لكن إذا الثقب الدودي أغلق وتيلك كان في الطريق ، أنه	B-N		
A-19584	I hate to sound paranoid, but we had break-ins around here recently.	أناأكرهأن أبدوشكاكة . . . ولكن مؤخرا كان لدينا بعض عمليات السرقة هنا	B-S		أناأكرهأن
A-19585	I hate to think my cure no longer works.	اكره التفكير بان علاجي لم يعد فعالا	B-N		
A-19586	I hate violence. I burgled them.	أنني أكره العنف ، أنني سطيت عليهم .	B-N		
A-19587	I hate young Hollywood.	أكره نجوم هوليود الصغار	B-N		
A-19588	I hate zoos myself.	عن نفسي ، أنا أكره حدائق الحيوان .	B-N		
A-19589	I hate, when my parents are right.	أكره حين يكون والدي على حق	B-N		
A-19590	I hate...	- أنا أكره . . .	B-N		
A-19591	I hated being around myself.	كرهت كوني بجانب نفسي	B-N		
A-19592	I hated it that night.	كرهت تلك الليلة	B-N		
A-19593	I hated it.	لقد كرهته .	B-N		
A-19594	I hated my place in the world.	لقد كرهت مكاني فى العالم	B-N		
A-19595	I hated that pain.	لقد كرهت هذا الألم	B-N		
A-19596	I hated them, and wanted to die.	كرهتهما ، وأردت أن أموت	B-N		
A-19597	I have 15 minutes.	لدي 15 دقيقة	B-N		
A-19598	I have 21 2 friends on MySpace.	لدي 212 صديق في " ماي سبيس	B-N		
A-19599	I have 24 other first graders in that class	لدي 24 طالب في صفه	B-N		
A-19600	I have 3 other girls. One is pregnant, so she isn't working.	لدي ثلاث أخريات إحداهن حامل ولا تستطيع العمل	B-N		
A-19601	I have 3,000.	- لديا 3000 دولار	B-N		
A-19602	I have 35 pounds of plastic explosive.	لدي 35 باوند من المتفجرات البلاستيكية	B-N		
A-19603	I have 5 congruencies. Phase-lock 90%.	لدي خمس تطابقات % مرحلة التأمين 90	B-N		
A-19604	I have 50 bucks riding on this game.	عندي 50 دولار متعلقة بهذه المباراة	B-N		
A-19605	I have ?	أنا أعطيت ؟	B-N		
A-19606	I have Ash's ex-wife in interrogation.	لدى زوجة ( آش ) السابقة تجلس في غرفة الإستجواب	B-N		
A-19607	I have Callahan, Royalton, and Levinthal.	يدرس لي كالاهان ، رويالتون ، وليفينثال .	B-N		Bad translation
A-19608	I have England, Spain,	لايوجد لديك ما يدعو للقلق الا " انجلترا "	N-B		
A-19609	I have Google, too.	لدي قوقل ، إيضا	B-N		
A-19610	I have Internet access at school.	لدي إنترنت في المدرسة وقرأت نسخة قديمة لمجلة " التايم "	B-N		
A-19611	I have John Murdoch... in mind.	لدي " جون ميردك " فى عقلى	B-N		
A-19612	I have Kruse's DUI police report.	لقد ارسل لك ملف القضية وشهادة زور كروس	B-B		
A-19613	I have Nina Totenberg and Tim Phelps asking me about Clarence Thomas and sexual harassment.	لدي ( نينا توتينبيردغ ) و ( تيم فيلبس ) يسألوني عن ( كلارنس توماس ) وعن تحرشه الجنسي	B-N		
A-19614	I have Vincent Chase for the Sweet 16 meet.	لدي ( فينسنت تشايس ) من أجل مقابلة عيد الميلاد	B-N		
A-19615	I have a 12-year track record of that never working.	لدي 12 عاما ، سجل حافل من ذلك لا يعمل .	B-N		Bad translation
A-19616	I have a DOA at the Diehl farm, apparent homicide.	وجدت جثة في مزرعة آل ( ديل ) من الواضح أنها جريمة قتل .	B-N		
A-19617	I have a Morton's neuroma.	( لدي ( عصب مورتون	B-N		
A-19618	I have a PhD in astrophysics.	لدي دكتوراه في الفيزياء الفلكية .	B-N		
A-19619	I have a backup.	- لدي بطارية احتياطية هنا .	B-N		
A-19620	I have a better idea--	) - . . . لدي فكرة أفضل -	B-N		
A-19621	I have a black market auction to disrupt.	لدي مزاد السوق السوداء لتعطيل .	B-N		
A-19622	I have a bossy master, so I can tell.	إنها شهادة مني أنا الذي يتذمر قليلا من معلمه لا شك في ذلك	M-N	إنها شهادة مني أنا التي تتذمر قليلا من معلمه لا شك في ذلك	
A-19623	I have a brain tumor.	لدي سرطان في المخ لماذا تخبرني بهذا ؟	B-M	لدي سرطان في المخ لماذا تخبريني بهذا ؟	
A-19624	I have a brilliant, beyond brilliant idea.	لدي فكرة رائعة	B-N		
A-19625	I have a brother I haven't spoken to in years.	لدى أخ لم أتحدث إليه منذ سنوات	B-N		
A-19626	I have a brother?	عندى اخ ؟	B-N		
A-19627	I have a buddy who owns a bb up in hill country. I was thinking we could go there for the weekend.	لدي صاحب يملك مطعم شواء في " هيل كونتري "	B-N		
A-19628	I have a bunch of gigs lined up in Europe. Mm-hmm. Come on tour with me for like a month.	عندي مجموعة من الحفلات المقامة في أوروبا رافقيني في جولتي الفنية لمدة شهر	B-F	عندي مجموعة من الحفلات المقامة في أوروبا رافقني في جولتي الفنية لمدة شهر	
A-19629	I have a buyer today. I might not have a buyer tomorrow.	لدي مشتر اليوم ربما لا يكون عندي مشتر غدا .	B-N		
A-19630	I have a buyer who will keep it more than anyone.	هذا المشتري بالتأكيد سوف يكنزها ويحافظ عليها	N-N		Bad translation
A-19631	I have a call from Mr. James Torrence.	من ؟	N-N		Bad translation
A-19632	I have a car. - She has a car!	- لديها سياره	N-N		
A-19633	I have a card for emergencies that I pay for myself.	لدي بطاقة للطوارئ أسددها بنفسي	B-N		
A-19634	I have a cast-iron stomach and a cement sphincter.	لدي معدة حديدية عضلة اسمنتية	B-N		
A-19635	I have a completely inexplicable, unwarranted, small but embarrassing crush on the girl.	لدي إعجاب متعذر ولا مبرر له صغير لكنه محرج للفتاة	B-N		
A-19636	I have a confession to make.	لدي إعتراف . . . لدي تلك الأفكار	B-N		
A-19637	I have a copy in a place	. . . لدي نسخة منها في مكان	B-N		
A-19638	I have a couple of job interviews.	لدي بضع مقابلات العمل .	B-N		
A-19639	I have a cousin in Iowa or Indiana-	- لا	N-N		
A-19640	I have a date tonight.	- لدي موعد غرامي الليلة	B-N		
A-19641	I have a date.	لدي موعد	B-N		
A-19642	I have a daughter. She's only 2.	لدي طفلة انها تبلغ عامان فقط	B-N		
A-19643	I have a dead plant and a check for $80,000.	عندي نبتة ميتة و " شيك " بقيمة 80،000 دولار	B-N		
A-19644	I have a deadline to meet.	لدى موعد لقاء .	B-N		
A-19645	I have a deadline.	لدي موعد نهائي .	B-N		
A-19646	I have a delivery for Doctor Farley.	لدي توصيلة للدكتور ( فارلي )	B-N		
A-19647	I have a delivery.	لدي تسليم لها	B-N		
A-19648	I have a device that could have done those things ... broken the lock and all that.	لدي جهاز بإمكانه أن يفعل هذه الأشياء ، إنه يقوم بكسر الأقفال .	B-N		
A-19649	I have a different one.	لدي واحدة مختلفة .	B-N		
A-19650	I have a doctor. It's no big deal.	لدي طبيب ليس أمرا خطيرا	B-N		
A-19651	I have a duty to the cause, and if the two conflict, there will only ever be one winner.	لدي واجب تجاه القضية ، وإن تصارعا الإثنان . . . فسيكون هناك فائز واحد فحسب .	B-N		
A-19652	I have a family, remember?	لدي عائلة ، أتذكرين ؟	B-F	لدي عائلة ، أتذكر ؟	
A-19653	I have a feeling Rémi is going to borrow our car.	لدى احساس " ريمى " انك ستطلب إقتراض سيارتنا		HARD	
A-19654	I have a feeling she'll be handing out a lot of apologies.	لدي شعور انها سوف توزع الكثير من الاعتذارات .	B-N		
A-19655	I have a feeling that, if I keep it,it'S... gonna kill me.	لدي شعور أنني اذا احتفظت به فسيقتلني يفترض أن يكون معك	B-B		
A-19656	I have a feeling this is all gonna end with a call from the Busch Gardens Coroner's Office.	لدي شعور ان كل هذا سنتهي بمكالمة من مكتب محقق حدائق بوش	B-N		
A-19657	I have a few demands of my own.	عندي بعض المطالب	B-N		
A-19658	I have a flashlight in my bag, if I can find it.	لدى كشاف فى حقيبتى اذا أمكننى الحصول عليها	B-N		
A-19659	I have a fleet of police airships ready to swoop down.	لدي أسطول من الطائرات الهوائية مستعد للهجوم	B-N		Bad translation
A-19660	I have a formal statement to make!	في بوب هولينس ، عندك مرشح للكونجرس .	N-B		Bad translation
A-19661	I have a friend in the city who I see from time to time.	لدي صديقة في المدينة التي أراها من وقت لآخر	B-N		
