SentenceID	English	Arabic	SentenceType	SwitchTranslation	Comment
B-1322	- So do you, by the way. - Thanks.	وأنت أيضا بالمناسبة - شكرا -	B-B		
B-1323	- So do you, man.	- نعم وأنت أيضا كيف يكون ذلك ممكنا ؟	B-B		
B-1324	- So do you.	- وانت ايضا	N-B		
B-1325	- So have you got it?	- لذا فقد كنت حصلت عليه ؟	N-B		
B-1326	- So how are your adjusting?	- أنت أخبريني ، كيف أبلي ؟	B-F	- أنت أخبرني ، كيف أبلي ؟	
B-1327	- So how do you fix it?	في الوضع الطبيعي سأرسله إليك في المدينة الكبيرة	B-B		
B-1328	- So how was your weekend?	- لذا كيف كانت عطلة نهاية إسبوعك ؟	N-B		
B-1329	- So how you feeling, bud?	إذن كيف تشعر ، يا صديقي ؟	B-M	إذن كيف تشعرين ، يا صديقتي ؟	
B-1330	- So if you're willing, we have a proposal.	. . . . . . . . - كلي آذان صاغية - لذا إن كنت مهتما ، فسنقدم لك عرضا		HARD	كلي- سنقم
B-1331	- So kids like you?	- إذن الأطفال يعجبون بك ؟	N-B		
B-1332	- So now that he's not your brother... - No!	والان بما انه ليس اخيك لا !	N-B		
B-1333	- So say you.	- ومن يتلكم !	N-N		
B-1334	- So thanks. - Oh. Well, you're welcome.	لذا شكرا - على الرحب و السعة -	B-N		
B-1335	- So that's why you've come?	إذا ، لماذا أتيت ؟	N-B		
B-1336	- So what are your dreams? - Hmm?	إذا ما هو حلمك ؟	N-B		
B-1337	- So what did you do last night?	- إذا ماذا فعلتم بالأمس يارفاق ؟		HARD	
B-1338	- So what do you guys want?	- ماذا تريدون يارجال ؟	N-M!	- ماذا تردن يا نساء؟	
B-1339	- So what do you want, parent volunteers for that, too?	متطوع من الأهل لذلك أيضا ؟	N-M	متطوعة من الأهل لذلك أيضا ؟	Bad translation
B-1340	- So what's your name, man?	- ما اسمك يا رجل ؟	N-M	- ما اسمك يا إمرأة ؟	
B-1341	- So where you headed?	إلى أين تقصد ؟	N-M	إلى أين تقصدين ؟	
B-1342	- So where's this friend of yours?	حسنا ، أين صديقك هذا ؟	B-B		
B-1343	- So who do you figure?	- لذا من تعتقد ؟	N-M	- لذا من تعتقدين ؟	
B-1344	- So will she. - Poe, think of your little girl.	. وهي أيضا ستموت . ( بو ) ، فكر في فتاتك الصغيرة		HARD	More than one sentence
B-1345	- So you admit it ?	- إذن أنت تعترف ؟	N-M	- إذن أنت تعترفين ؟	
B-1346	- So you admit you did it?	- أنت تعترف إذا أنك فعلت ذلك ؟	N-M	- أنت تعترفين إذا أنك فعلت ذلك ؟	
B-1347	- So you ain't crushing that ass?	إذا أنت لا تضاجع تلك المؤخرة بقوة ؟	N-M	إذا أنت لا تضاجعين تلك المؤخرة بقوة ؟	
B-1348	- So you can get a better shot! - Hey.	- حتي يمكن إطلاق النار بحريه	N-N		
B-1349	- So you could save the world.	لتجبرنى على أن أترك المنزل ، أليس كذلك ؟ لكى تستطيع أن تنقذ العالم	B-M	لتجبرنى على أن أترك المنزل ، أليس كذلك ؟ لكى تستطيعين أن تنقذي العالم	
B-1350	- So you don't think you're perfect?	- ؟ إذا كاملة نفسك ترين ! لا	N-F	- ؟ إذا كامل نفسك ترى ! لا	
B-1351	- So you own a house out here?	اذا ، هل تملك منزلا هنا ؟	N-M	اذا ، هل تملكين منزلا هنا ؟	
B-1352	- So you say!	- لذا نقول لكم !	B!-M!	- لذا نقول لكن !	
B-1353	- So you wanna run Rand like Gao.	- إذن تود إدارة " راند " مثل " غاو " .	N-M	- إذن تودين إدارة " راند " مثل " غاو " .	
B-1354	- So you'll come tomorrow?	هل ستأتي في الغد إذا ؟	N-M	هل ستأتين في الغد إذا ؟	
B-1355	- So you're a Bowie fan too.	أذن أنت من محبي " بوي " أيضا .	N-M	أذن أنت من محبات  " بوي " أيضا .	
B-1356	- So you're a fan.	- إذا فأنت إحدي معجباتي ؟ - أجل ، أجل . .	B-F	- إذا فأنت أحد معجبيني ؟ - أجل ، أجل . .	
B-1357	- So you're saying it doesn't exist?	إذن أنت تقول أنه غير موجود ؟	N-M	إذن أنت تقولين أنه غير موجود ؟	
B-1358	- So you've just been lying to him?	- إذن أنت كنت تكذبين عليه ؟	N-F	- إذن أنت كنت تكذب عليه ؟	
B-1359	- So, and you're sure it's her?	- إذا ، و أنتم متأكدون أنها هي ؟	N-M!	- إذا ، و أنتن متأكدات أنها هي ؟	
B-1360	- So, how are you, how are things?	- كيف حالك ؟ - بخير .	B-B		
B-1361	- So, on tour and stuff, did you used to ride around in limos?	إذن ، في جولاتك ، هل تعتادون على ركوب الليموزين ؟		HARD	جولاتك ــــــ تعتادون
B-1362	- So, what's your problem?	كل شيء - ما مشكلتك إذا ؟	N-B		
B-1363	- So, you knew what he was doing?	انني استمر بالتفكير انه لابد من وجود شيء ما قد يجعلها تحبني	B-N		
B-1364	- So, you're new here?	- اذا ، طالبة جديده ؟	N-F	- اذا ، طالب جديد ؟	
B-1365	- So... Did you get any more responses?	هل وصلتك أي ردود أخرى ؟	N-B		
B-1366	- So... you must be Juliette.	- اذن . . . لابد انك " جولييت " .	N-B		
B-1367	- Some say you are, Rocky.	- يقول البعض إنك أنت من سيفعل يا ( روكي )	N-B		
B-1368	- Someone you know?	أتعرفينه ؟	N-F	أتعرفه ؟	
B-1369	- Something like that. - OK. You know what?	شئ كهذا حسنا ، أتعرف ؟	B-M	شئ كهذا حسنا ، أتعرفين ؟	
B-1370	- Sometimes you get an older child.	- أحيانا نحصل على طفلة كبيرة	B!-N		
B-1371	- Sometimes. - You were in Dames at Sea!	أحيانا - " كنت في مسرحية " سيدات في البحر -	B-N		
B-1372	- Soren, get out. - Yes, Your Majesty.	سورن ، اخرج برة - امر عظمتك -		HARD	
B-1373	- Sorry to call you to have come from far away.	- ها قد وصلتم ، آسف على عناء السفر	M-M!	- ها قد وصلتم ، آسفة على عناء السفر	
B-1374	- Sorry, can you keep it down a little bit?	- اسفه هل لكي ان تهدئ قليلا ؟	F-F	- أسف هل لكي ان تهدئ قليلا ؟	لكي wrong
B-1375	- Sorry, must have been very difficult for you.	- نعم - آسف ، لابد وأنه أمر صعب عليك	M-B	- نعم - أسفة ، لابد وأنه أمر صعب عليك	
B-1376	- Sorry. - Who the fuck are you?	عفوا - من أنت ؟	B-B		
B-1377	- Sorry. - You call that an apology?	آسف - أتسمي هذا اعتذارا ؟	M-M	أسفة - أتسمي هذا اعتذارا ؟	
B-1378	- Speaking of Agent Hall,everything okay with you guys?	بالحديث عن العميل هال ، هل كل شيء بينكما على مايرام ؟	N-B!		
B-1379	- Speed up your citizenship.	- وسيسرع من حصولك على الجنسية	N-B		
B-1380	- Stay close. Yeah. - Are you okay?	إبقي قريبة - هل أنت بخير ؟	N-F	إبق قريب - هل أنت بخير ؟	إبقي __wrong
B-1381	- Steps one, two and three we will take you through.	- يخطو ، خطوة ، خطوتان ثلاث . . .	N-N		incomplete translation
B-1382	- Stop it! Did you enjoy your evening?	هل استمتعي بأمسيتك ؟	N-F	هل استمتعت بأمسيتك ؟	استمتعي
B-1383	- Stop it. - "Oh, baby, you left such a big hole!"	توقفي " أوه ، يا حبيبتي ، لقد تركتي فراغا كبيرا "		HARD	  تركتي  wrong
B-1384	- Stop toying with your father.	توقف عن ممازحة أبيك .	N-M	توقفي عن ممازحة أبيك .	
B-1385	- Such crass materialism out of your mouth, Margaret.	مثل النظرية المادية التي تخرج من فمك ، يا ( ماغريت ) .	N-B		
B-1386	- Sure you do.	- بالتأكيد تتذكرها .	N-M	- بالتأكيد تتذكرينها .	
B-1387	- Sure you want to do that?	هل أنت متأكد من رغبتك فى القيام بذلك ؟	N-M	هل أنت متأكدة من رغبتك فى القيام بذلك ؟	
B-1388	- Sure you've got enough?	- تأكد من أنك حصلت ما يكفي ؟	N-M	- تأكدي من أنك حصلت ما يكفي ؟	
B-1389	- Surprised you're up.	يدهشني إنك مستيقظه	B-F	يدهشني إنك مستيقظ	
B-1390	- Sy, are you all right?	- ساي ) ، هل أنت بخير ؟ )	N-B		
B-1391	- Syd, you always forget, Always,	- أنت تنسى دائما يا ( سيد ) ، دائما	N-M	- أنت تنسين دائما يا ( سيدة ) ، دائما	
B-1392	- T'yanna, say hello to your daddy.	( تيانا ) قولي مرحبا لوالدك	N-F	( تيانا ) قل مرحبا لوالدك	
B-1393	- Take Robin and Henry... because if you don't, whatever your father is going to face...	- خذي روبن وهنري . . . لأنه ان لم تفعلي ، مهما كان ما سيواجهه والدك	N-F	- خذ روبن وهنري . . . لأنه ان لم تفعل ، مهما كان ما سيواجهه والدك	
B-1394	- Take care of yourself.	- يعتني بنفسك .	N-B		
B-1395	- Take off your shirt.	- اخلع قميصك	N-M	- اخلعي قميصك	
B-1396	- Take your hand away.	دقيقتان اتركنى \	N-M	دقيقتان اتركينى \	
B-1397	- Taw's right. They'll fight you.	انا اعتقد بأن تاو على حق فلو فعلت لقاتلوك	B-B		
B-1398	- Ted never hit you before tonight?	- تيد ) لم يضربك قبل الليلة ؟	N-B		
B-1399	- Tell her what you're gonna do.	- أخبرها بما ستفعله	N-M	- أخبريها بما ستفعله	
B-1400	- Tell him, Carlo. - You never heard of the painter Bellini?	- ألم ترى ما الذي حدث ل ( بيليني ) ؟	N-M	- ألم تري ما الذي حدث ل ( بيليني ) ؟	
B-1401	- Tell us about another one of these experiences you're having.	. . . أخبرنا عن إحدى هذه التجارب التى خضتها . . .	N-M	. . . أخبرينا عن إحدى هذه التجارب التى خضتها . . .	
B-1402	- Tell you what, why don't you come over and prostrate yourself and maybe we'll work something out.	لم لا تأتين هنا لتغلبي نفسك وربما سنفكر في شيء ما	B!-F	لم لا تأتي هنا لتغلب نفسك وربما سنفكر في شيء ما	
B-1403	- Thank God you're here. Listen to this.	- الحمد لله أنك وصلت ، أصغي لهذا	N-F	- الحمد لله أنك وصلت ، اصغ لهذا	
B-1404	- Thank goodness you're all right.	- أحمد الله أنكم جميعا بخير	B-M!	- أحمد الله أنكن جميعا بخير	
B-1405	- Thank you all. - Thank you so much.	شكرا لكم - شكرا جزيلا لكم -	B-M!	شكرا لكم - شكرا جزيلا لكم -	
B-1406	- Thank you for coming, sir.	- شكرا لحضورك سيدي	B-M	- شكرا لحضورك سيدتي	
B-1407	- Thank you for the compliment!	- شكرا . . لل إطراء	B-N		
B-1408	- Thank you for the warning.	- شكرا على التحذير	B-N		
B-1409	- Thank you so much for having us. - Hello, Congressman Jaeger.	شكرا لاستضافتنا - أهلا عضو الكونجرس ( ييقر ) -		HARD	More than one sentence
B-1410	- Thank you so much!	- شكرا جزيلا !	B-N		no second person on arabic
B-1411	- Thank you so much, Selina.	- شكرا جزيلا ، سيلينا	B-B		
B-1412	- Thank you so much.	- شكرا جزيلا لكم .	B-M!	- شكرا جزيلا لكن .	
B-1413	- Thank you very much.	- - شكرا جزيلا	B-N		
B-1414	- Thank you, Aunt Bea. - Mm-hmm.	شكرا لك عمة ( بي )	B-F	شكرا لك عم ( بي )	
B-1415	- Thank you, Cisco.	- شكرا لك ، ( سيسكو )	B-B		
B-1416	- Thank you, Fong.	شكرا ، ( فونغ )	B-B		
B-1417	- Thank you, Garrett.	- شكرا لك ، " غاريت "	B-B		
B-1418	- Thank you, George.	- شكرا لك جورج	B-B		
B-1419	- Thank you, Grace. - Mm-hmm.	شكرا لك يا ( غريس )	B-B		
B-1420	- Thank you, James. - Yeah.	شكرا لك جيمس - اجل -	B-B		
B-1421	- Thank you, Jazz.	- شكرا لكم ، جاز .	B-M!	- شكرا لكن ، جاز .	
B-1422	- Thank you, Kevin, that's enough.	- شكرا لك كيفين ، هذا يكفى .	B-B		
B-1423	- Thank you, all, for coming.	- نشكركم جميعا على حضوركم	B!-M!	- نشكركن جميعا على حضوركن	
B-1424	- Thank you, baby. - Oh, ain't nothing, baby.	شكرا عزيزتي - لا داعي عزيزي -		HARD	More than one sentence
B-1425	- Thank you, bye.	- شكرا ، وداعا	B-N		
B-1426	- Thank you, honey.	أرجو ألا يكون حيوانا أليفا	B-N		
B-1427	- Thank you, hurry	لا - شكرا ، أسرعوا	B-M!	لا - شكرا ، أسرعن	
B-1428	- Thank you, madam vice president.	- شكرا لك ، سيدتي نائب رئيس .	B-F	- شكرا لك ، سيدي نائب رئيس .	
B-1429	- Thank you, officer. - Okay, get out.	شكرا لك ، أيها الضابط حسنا ، أخرج		HARD	More than one sentence
B-1430	- Thank you, sir.	- شكرا سيدي .	B-M	- شكرا سيدتي .	
B-1431	- Thank you, sweetie. Here. - It's all right.	شكرا سيكون كل شىء على مايرام	B-N		
B-1432	- Thank you.	- مبروك	N-N		Bad translation
B-1433	- Thank you.	- أشكرك .	B-B		
B-1434	- Thank you.	- شكرا لكم .	B-M!	- شكرا لكن .	
B-1435	- Thank you.	- شكرا لك .	B-B		
B-1436	- Thank you.	خذي دفتر الملاحظات .	N-F	خذ دفتر الملاحظات .	
B-1437	- Thank you.	سآخذ ( جون ) ، معي ألى الأعلى ( لآخذ ما تبقى من أغراض ( دايفيد	B-N		Bad translation
B-1438	- Thank you.	شكرا كلا	B-N		Bad translation
B-1439	- Thank you.	جيدة للغاية - شكرا -	B-N		Bad translation
B-1440	- Thank you. - Cool.	شكرا لك مع السلامة -	B-B		
B-1441	- Thank you. - For what?	شكرا لك من أجل ماذا ؟	B-B		
B-1442	- Thank you. - Have a great night.	شكرا ليلة سعيدة	B-N		
B-1443	- Thank you. - Mm.	- شكرا لك	B-B		
B-1444	- Thank you. - Property Division.	شكرا لك الى قسم الملكية	B-B		
B-1445	- Thank you. - Thank you.	شكرا - شكرا -	B-N		
B-1446	- Thank you. - Thanks.	- شكرا لك	B-B		
B-1447	- Thank you. - You're welcome.	- على الرحب و السعة .	N-N		
B-1448	- Thank you. And you are?	- شكرا لك ، وأنت كذلك	B-B		
B-1449	- Thank you. First of all, how was your travel? How are you?	قبل كل شئ ، كيف كانت رحلتكم ؟	N-M!	قبل كل شئ ، كيف كانت رحلتكن ؟	
B-1450	- Thank you. Is jewelry okay?	شكرا ، هل الجواهر مناسبه ؟	B-N		
B-1451	- Thank you. Just keep walking.	شكرا جزيلا - استمري بالمسير و حسب -	B-F	شكرا جزيلا - استمر بالمسير و حسب -	
B-1452	- Thank you. Nice to see you.	- شكرا ، من اللطيف رؤيتكم	B-M!	- شكرا ، من اللطيف رؤيتكن	
